id,text,user_name,user_location,sentiment,created,housemate
145,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,ander_j0rdanson,"Gold Coast, Australia",NA,2017-01-20T11:13:30,No name
146,"@bbuk #CBB : The Sly Assassin that is Calum Best, Act like a Mannequin, do nothing and win the show, disrespect and stamp on the elderly _Ÿêç",dg03ebc,Wirral,NA,2017-01-20T11:13:31,No name
147,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,Ojltos_Raritos,"BogotÃ¡, Colombia",NA,2017-01-20T11:13:32,No name
148,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,M4nyAccentMan,"Glasgow, Scotland",NA,2017-01-20T11:13:33,No name
149,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,Vap0rsEast,East Vegas,NA,2017-01-20T11:13:34,No name
150,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,federlcobernier,,NA,2017-01-20T11:13:37,No name
151,_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç https://t.co/kUQPgmc9kK,unicornairways,Over the rainbow,NA,2017-01-20T11:13:38,No name
152,"CBB Jessica and Stacy, share yet another heated exchange Daily Mail Online: https://t.co/9FnO5EUFM8 via @YouTube",Bloggingroots,Pakistan,NA,2017-01-20T11:13:38,No name
153,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,roqan17,,NA,2017-01-20T11:13:38,No name
154,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,LezboAngelKltty,By the Beaches (;,NA,2017-01-20T11:13:39,No name
155,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,kaijohnson75,"Truro, cornwall",NA,2017-01-20T11:13:40,No name
156,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,iafferdank,"Wrightsville Beach, NC",NA,2017-01-20T11:13:42,No name
157,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,BeerBaroniondon,@CamdenBrewery,NA,2017-01-20T11:13:43,No name
158,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,Jacksamueidavey,"Sydney, Australia",NA,2017-01-20T11:13:46,No name
159,"Good morning @planetjedward very informative,  indeed. #CBBJedward #CBB",usayJepic,out with the doggy,NA,2017-01-20T11:13:48,No name
160,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,Saudalghwlri,,NA,2017-01-20T11:13:53,No name
161,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,ayeelts_steph,cali,NA,2017-01-20T11:13:54,No name
162,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,burakalbazzz,,NA,2017-01-20T11:13:54,No name
163,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,_Rach3sos,retweet this please ,NA,2017-01-20T11:13:55,No name
164,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,Lauralee4168,Australia,NA,2017-01-20T11:13:56,No name
165,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,meutudoavrll,brasil ,NA,2017-01-20T11:13:58,No name
166,Thank God for demand 5! My fix has been fulfilled! #cbb #happynow,Em77Smith,"Ledbury, England",NA,2017-01-20T11:13:59,No name
167,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,mltchell_beers,leicester,NA,2017-01-20T11:14:00,No name
168,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,SllviaMatchlock,"Asheville, NC",NA,2017-01-20T11:14:00,No name
169,#CBB Kim Woodburn CONFIRMED to be up for eviction - watch her shock reaction https://t.co/EA9Js5CDXR,OK_Magazine,London,NA,2017-01-20T11:14:00,No name
170,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,anlta_bonitanz,Sydney,NA,2017-01-20T11:14:01,No name
171,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,MarStlglich,Tres Arroyos,NA,2017-01-20T11:14:02,No name
172,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,keakia1630,,NA,2017-01-20T11:14:05,No name
173,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,Rubat2244,,NA,2017-01-20T11:14:11,No name
174,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,iti_822,Ù†Ø§Ø¯Ù_ Ø§Ù„Ø§ØªØ_Ø§Ø¯,NA,2017-01-20T11:14:12,No name
175,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,ltaliangirll_xo,,NA,2017-01-20T11:14:17,No name
176,RT @planetjedward: We should have a presidential election in the house! After all we did perform and hangout with Barack Obama!â€_ ,usayJepic,out with the doggy,NA,2017-01-20T11:14:18,No name
177,"""They crucified Jesus Christ, are you saying he was wrong?"" Oh wow. #CBB",DanielJFalconer,"Manchester, UK",NA,2017-01-20T11:14:23,No name
178,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,a15e39e4409a050,maccah ,NA,2017-01-20T11:14:25,No name
179,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,Ambltious__JASS,,NA,2017-01-20T11:14:28,No name
180,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,JenterlaLatta,,NA,2017-01-20T11:14:32,No name
181,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,RyanCowle_,crossgates,NA,2017-01-20T11:14:37,No name
182,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,renatlnhaap,Campo Grande - MS,NA,2017-01-20T11:14:39,No name
183,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,llmerxnce,South Wales,NA,2017-01-20T11:14:42,No name
184,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,mimo491,,NA,2017-01-20T11:14:43,No name
185,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,ms_northslde, EARTH,NA,2017-01-20T11:14:45,No name
186,RT @LornaSpaine: I wish someone looked at me the way Spencer looks at drama kicking off. #cbb https://t.co/Boi9G2l2uE,itsmilliebrown_,England,NA,2017-01-20T11:14:45,No name
187,Still funny #cbb https://t.co/GkXA0FCTrU,Drwilcouk,Pizza Planet,NA,2017-01-20T11:14:46,No name
188,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,iafeyy,Ø·Ø±Ù_ÙÅ ,NA,2017-01-20T11:14:46,No name
189,RT @brandooncotton: When your mum comes home and starts shouting #CBB https://t.co/MZq9bjDph4,JakeeHumphries,,NA,2017-01-20T11:14:46,No name
190,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,KMHutchlnson,,NA,2017-01-20T11:14:47,No name
191,RT @CBigBrotherUK: When your mum gets back from work and starts shouting #CBB https://t.co/SWcIpkWFZi,Charlie__Sewell,London,NA,2017-01-20T11:14:49,No name
192,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,ChrlsReyer,"Birmingham, AL",NA,2017-01-20T11:14:50,No name
193,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,LukeConlan8,Portaferry Ireland/ Manchester,NA,2017-01-20T11:14:52,No name
194,"Kim Woodburn faces eviction after Jamie O'Hara gets revenge in #CBB https://t.co/O19W1bS7R8 https://t.co/etRxCr6lcW",MirrorTV,"London, UK",NA,2017-01-20T11:14:52,No name
195,RT @bbuk: EXCLUSIVE: We can reveal that Kim is one of the housemates facing eviction this week. How do you think she handlesâ€_ ,boosyboy37,My computer/xbox one,NA,2017-01-20T11:14:54,No name
196,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,Belu_reynoso3,,NA,2017-01-20T11:14:55,No name
197,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,Dance_Dance82,WESTERVILLE OHIO,NA,2017-01-20T11:14:55,No name
198,To Stir. Or Not To Stir? #CBB #Speidi @spencerpratt https://t.co/dOEkxt0YMS,BBUKDiaryRoom,Borehamwood,NA,2017-01-20T11:14:55,No name
199,"RT @MirrorTV: Kim Woodburn faces eviction after Jamie O'Hara gets revenge in #CBB https://t.co/O19W1bS7R8 https://t.co/etRxCr6lcW",DailyMirror,"London, UK",NA,2017-01-20T11:15:00,No name
200,"RT @MirrorTV: Kim Woodburn faces eviction after Jamie O'Hara gets revenge in #CBB https://t.co/O19W1bS7R8 https://t.co/etRxCr6lcW",MirrorCeleb,"London, UK",NA,2017-01-20T11:14:59,No name
201,RT @LornaSpaine: I wish someone looked at me the way Spencer looks at drama kicking off. #cbb https://t.co/Boi9G2l2uE,sam_jordan_10,"Bexley, London",NA,2017-01-20T11:15:00,No name
202,"#CBB's Kim Woodburn is reportedly feuding with her former co-star, Aggie MacKenzie https://t.co/BCIsikiVNe https://t.co/3HjFpuBOGS",HuffPostUKEnt,London,NA,2017-01-20T11:15:00,No name
203,RT @CBigBrotherUK: When your mum gets back from work and starts shouting #CBB https://t.co/SWcIpkWFZi,sarahknott_x,"Manchester, England",NA,2017-01-20T11:15:04,No name
204,#CBB Stacys so enjoying! I'd rather watch paint dry then hear her argue,joedaef20,UK,NA,2017-01-20T11:15:08,No name
205,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,JordaanCiaarkee,,NA,2017-01-20T11:15:08,No name
206,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,Driyndall,Melbourne,NA,2017-01-20T11:15:10,No name
207,"RT @ItsKimWoodburn: When he likes another girls selfie. #CBB #CBBUK #CBBKim #KimWoodburn #HowCleanIsYourHouse https://t.co/a1b0EZA48D",AwelH4f,Cymru,NA,2017-01-20T11:15:13,No name
208,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,hyukj3j,,NA,2017-01-20T11:15:15,No name
210,"RT @Lumos7: The best of Kim Woodburn so far on Celebrity Big Brother #CBB #CBBKim _Ÿ˜‚ Part 1 https://t.co/o3BYUMx1Fr",aluxjamez,Republic of Swagastan,NA,2017-01-20T11:15:19,No name
211,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,7paws5LifeResq,Colorado,NA,2017-01-20T11:15:26,No name
212,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,zoozzz0759,,NA,2017-01-20T11:15:30,No name
213,RT @planetjedward: We should have a presidential election in the house! After all we did perform and hangout with Barack Obama!â€_ ,Mindlessongz,England and Nigeria âœˆ,NA,2017-01-20T11:15:35,No name
214,@FALOBLOWER @bbuk_zone TEAM KIM! #KimToWin #cbb _Ÿ‘__Ÿè__Ÿ‘µ_Ÿè»âù_ï¸è_Ÿ˜˜ #KimWoodburn #CBBKim VOTE TO SAVE the entertainment in the house! #TeamKim,cbbkimwoodburn,"Borehamwood, East CBB House ",NA,2017-01-20T11:15:36,No name
215,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,PrlnceMuhliz,"Sydney, Australia",NA,2017-01-20T11:15:40,No name
216,RT @stipkins: Kim has the exact same voice as Derek Faye from Catherine Tate _Ÿ˜‚_Ÿ˜‚ #cbb https://t.co/SA4LKpkKbc,laurenthorpeee,London/Brighton ,NA,2017-01-20T11:15:45,No name
217,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,CarlithoPacheco,,NA,2017-01-20T11:15:48,No name
218,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,LMAI61,Ù_Ø§Ø±Ø¨ Ø_ÙèØ_Ù† Ø§Ù„Ø_Ù_Ø§Ø© ÙˆØ_ÙèØ_Ù† Ø§Ù„Ø±Ø_Ù_Ù„ ,NA,2017-01-20T11:15:53,No name
219,RT @planetjedward: We should have a presidential election in the house! After all we did perform and hangout with Barack Obama!â€_ ,ruby1111ww,"London, England",NA,2017-01-20T11:15:54,No name
220,"#cbb I don't care who presses the button, they all want to win but so far only Stacy had the guts to admit it.",GuySterling2,Around,NA,2017-01-20T11:15:54,No name
221,Celebrity Big Brother's Kim Woodburn has compared herself to Jesus Christ #CBB. Read more here:â€_ https://t.co/bemg3bbuNx,tvguideshows,London,NA,2017-01-20T11:15:55,No name
222,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,A_Baz9,My favorite oven Riyadh ,NA,2017-01-20T11:15:56,No name
223,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,mlkey_leegit,"Nashville, Tn",NA,2017-01-20T11:15:59,No name
224,Apprentice star Courtney Wood speaks out as fans urge him to dump CBB's Jessica. #CBB https://t.co/E3px8QM8lt https://t.co/TZtq8t6hPC,Daily_Express,London,NA,2017-01-20T11:16:00,No name
225,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,angelliew19,Ipoh Perak,NA,2017-01-20T11:16:01,No name
226,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,elllegracemead,Coz Xxx,NA,2017-01-20T11:16:02,No name
227,@meganjade0810 https://t.co/t46GDjsaR5,thomassellars,"Barnsley, England, UK",NA,2017-01-20T11:16:04,No name
228,"RT @behlul_official: Housemate: *Breathes*Kim; SHUT UP YOU CHICKEN LIVERED BUGGER YOU ADULTERER #CBB https://t.co/tTHsiG8h3G",xOlivialouisex,Bude/ Bristol,NA,2017-01-20T11:16:06,No name
229,"RT @ItsKimWoodburn: When your friends don't reply your message in the group chat. #CBB #CBBUK #CBBKim #KimWoodburn #howcleanisyourhouse htâ€_",AwelH4f,Cymru,NA,2017-01-20T11:16:06,No name
230,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,_asvpxshvmlra_,"Sydney, Australia",NA,2017-01-20T11:16:06,No name
231,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,TheBodyDletetic,"Sydney, Australia",NA,2017-01-20T11:16:07,No name
232,I'm judging you....just so you know. https://t.co/YiJFuwHQ9r,_StephenJDavis,"England, United Kingdom",NA,2017-01-20T11:16:10,No name
234,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,0Jaaayyy,,NA,2017-01-20T11:16:11,No name
235,It's sad watching @Chloe_GShore keep getting pied by @CalumBest on #CBB at least he is doing it like a gentleman,punkrock_mamma,Dunstable,NA,2017-01-20T11:16:13,No name
236,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,SlvellsMichael,New York ,NA,2017-01-20T11:16:13,No name
237,"RT MirrorTV: Kim Woodburn faces eviction after Jamie O'Hara gets revenge in #CBB https://t.co/WuVd89tryl https://t.co/zAYCiXnRDa",9jafeedcom,,NA,2017-01-20T11:16:13,No name
238,RT @NathanHGShore: Jedward definitely fuck each other _Ÿ‘‰_Ÿè__Ÿ‘Œ_Ÿè_ #cbb,paigey_scans,"Ampthill, England",NA,2017-01-20T11:16:15,No name
239,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,aithafeery,,NA,2017-01-20T11:16:18,No name
240,RT @KyleCGShore: What's Everyone thinking of Celebrity Big Brother? Haven't managed to watch it over here yet _Ÿ‘Œ_Ÿè» #CBB,MeganMegjustin,,NA,2017-01-20T11:16:18,No name
241,"RT MirrorTV: Kim Woodburn faces eviction after Jamie O'Hara gets revenge in #CBB https://t.co/3VbKDOjXTT https://t.co/6YGQWvQiad",Buzzworksmedia,"Lagos, Nigeria",NA,2017-01-20T11:16:18,No name
242,RT @planetjedward: Y to the O to the L to the O!! YOLO (You only live once) this has been a very informative tweet #CBBJedward #CBB,Sabi288,Jedmany,NA,2017-01-20T11:16:24,No name
243,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,djfkgdd0,Ø§Ù„Ø±Ø_ _ Ø§Ù„Ù‚ØµÙ_Ù…,NA,2017-01-20T11:16:25,No name
244,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,deenadg0,,NA,2017-01-20T11:16:29,No name
245,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,Aldan_Rogers_,,NA,2017-01-20T11:16:31,No name
246,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,KyeMaioy,Kettering,NA,2017-01-20T11:16:34,No name
247,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,EDHSCompllments,,NA,2017-01-20T11:16:40,No name
248,RT @OK_Magazine: #CBB Kim Woodburn CONFIRMED to be up for eviction - watch her shock reaction https://t.co/EA9Js5CDXR,Stacey_MW_WL,Waff/Jarra- South Tyneside :) ,NA,2017-01-20T11:16:42,No name
249,"""You wanna be Punished?!"" #CBB #CBBKim #TeamKim https://t.co/HvFkjaueMv",BBUKDiaryRoom,Borehamwood,NA,2017-01-20T11:16:44,No name
250,"@bbuk #CBB : If people can't see through Calum Boring Best now, then their as bad as him, Calum is a _Ÿ’©for pressing that button. Calum Best _Ÿêç",dg03ebc,Wirral,NA,2017-01-20T11:16:45,No name
251,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,aussleblackwell,,NA,2017-01-20T11:16:48,No name
252,The latest The Andy Sloan Daily! https://t.co/bzIuc4PQZ3 Thanks to @Samuel_Perry16 @mikeybateman @rachelmcpherson #cbb #leadership,andysloan22,"Chester, uk",NA,2017-01-20T11:16:50,No name
253,RT @brandooncotton: When your mum comes home and starts shouting #CBB https://t.co/MZq9bjDph4,orlacegxn,"South West, England",NA,2017-01-20T11:17:00,No name
254,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,B_SM_H9,,NA,2017-01-20T11:17:02,No name
255,"RT @MVPSportPicks: **** FREE PICKS ****5 PICKS!!RETWEET AND ILL SEND YOU THE PICKSFollow me!!#sportsbetting #nhl #nba #cbb #freepicâ€_",bgnerer,,NA,2017-01-20T11:17:02,No name
256,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,northonm15,Australia,NA,2017-01-20T11:17:05,No name
257,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,iuussosa,,NA,2017-01-20T11:17:06,No name
258,RT @bbuk: Hands up who has completed their morning work out? @TheProdigalFox has. Go girl. _Ÿ’ª#CBB https://t.co/5YYRzT84fa,wael2967209,,NA,2017-01-20T11:17:06,No name
